Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-05-07 00:00:00-04:00,112.309998,112.570000,111.940002,112.080002,8199200,0.000000,0.000000
2014-05-08 00:00:00-04:00,112.339996,112.760002,111.459999,111.599998,10878800,0.000000,0.000000
2014-05-09 00:00:00-04:00,111.529999,111.809998,110.980003,111.239998,6000600,0.000000,0.000000
2014-05-12 00:00:00-04:00,111.010002,111.129997,110.540001,110.790001,4563800,0.000000,0.000000
2014-05-13 00:00:00-04:00,111.440002,111.750000,111.330002,111.750000,5501000,0.000000,0.000000
2014-05-14 00:00:00-04:00,112.629997,113.230003,112.559998,112.959999,8851400,0.000000,0.000000
2014-05-15 00:00:00-04:00,113.779999,114.410004,113.599998,113.860001,12627900,0.000000,0.000000
2014-05-16 00:00:00-04:00,113.610001,114.000000,113.419998,113.540001,5019200,0.000000,0.000000
2014-05-19 00:00:00-04:00,113.930000,113.959999,112.620003,112.699997,7403300,0.000000,0.000000
2014-05-20 00:00:00-04:00,112.599998,113.480003,112.589996,112.949997,6549800,0.000000,0.000000
2014-05-21 00:00:00-04:00,112.220001,112.400002,111.870003,112.260002,8224600,0.000000,0.000000
2014-05-22 00:00:00-04:00,112.260002,112.400002,111.790001,112.099998,6495700,0.000000,0.000000
2014-05-23 00:00:00-04:00,112.519997,112.910004,112.449997,112.699997,3835000,0.000000,0.000000
2014-05-27 00:00:00-04:00,112.849998,113.400002,112.400002,113.360001,6658300,0.000000,0.000000
2014-05-28 00:00:00-04:00,114.099998,114.839996,114.089996,114.760002,10361000,0.000000,0.000000
2014-05-29 00:00:00-04:00,114.870003,115.190002,114.129997,114.150002,10692000,0.000000,0.000000
2014-05-30 00:00:00-04:00,113.959999,114.400002,113.809998,114.099998,6518900,0.000000,0.000000
2014-06-02 00:00:00-04:00,113.040001,113.680000,112.550003,112.959999,11728200,0.294000,0.000000
2014-06-03 00:00:00-04:00,112.410004,112.540001,111.510002,111.570000,12694100,0.000000,0.000000
2014-06-04 00:00:00-04:00,111.760002,111.820000,111.269997,111.540001,7882000,0.000000,0.000000
2014-06-05 00:00:00-04:00,111.129997,111.970001,111.019997,111.589996,6915600,0.000000,0.000000
2014-06-06 00:00:00-04:00,112.129997,112.410004,111.489998,111.589996,7832800,0.000000,0.000000
2014-06-09 00:00:00-04:00,111.449997,111.639999,111.199997,111.430000,5162800,0.000000,0.000000
2014-06-10 00:00:00-04:00,111.040001,111.269997,110.830002,111.019997,5986000,0.000000,0.000000
2014-06-11 00:00:00-04:00,111.260002,111.540001,110.849998,111.220001,5569700,0.000000,0.000000
2014-06-12 00:00:00-04:00,111.300003,112.349998,111.000000,112.209999,9775900,0.000000,0.000000
2014-06-13 00:00:00-04:00,111.570000,112.620003,111.529999,112.150002,5412500,0.000000,0.000000
2014-06-16 00:00:00-04:00,112.209999,112.629997,112.099998,112.430000,5184600,0.000000,0.000000
2014-06-17 00:00:00-04:00,112.070000,112.089996,111.480003,111.540001,6668800,0.000000,0.000000
2014-06-18 00:00:00-04:00,111.800003,112.760002,111.559998,112.400002,11256500,0.000000,0.000000
2014-06-19 00:00:00-04:00,112.510002,112.559998,110.739998,110.959999,14215500,0.000000,0.000000
2014-06-20 00:00:00-04:00,110.970001,111.800003,110.900002,111.800003,7319100,0.000000,0.000000
2014-06-23 00:00:00-04:00,112.080002,112.180000,111.410004,111.449997,5821700,0.000000,0.000000
2014-06-24 00:00:00-04:00,112.150002,112.650002,111.820000,112.580002,9698300,0.000000,0.000000
